#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2020-03-27,0,23,73,6,9,284,WNW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,62,10,6,1011,30,39,25,77,15,60,23,73,10,16,25,77
2020-03-27,100,23,73,5,8,291,WNW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,62,10,6,1011,30,53,25,77,15,59,23,73,9,15,25,77
2020-03-27,200,23,73,5,8,298,WNW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,61,10,6,1010,30,66,25,77,15,59,23,73,8,13,25,77
2020-03-27,300,22,72,4,7,304,NW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,61,10,6,1010,30,80,25,76,14,58,22,72,7,12,25,76
2020-03-27,400,23,73,4,6,309,NW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,59,10,5,1011,30,75,25,77,14,57,23,73,6,10,25,77
2020-03-27,500,23,74,3,5,314,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.1,0.0,57,9,5,1011,30,69,25,77,14,57,23,74,5,8,25,77
2020-03-27,600,23,74,3,5,318,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.1,0.0,55,9,5,1011,30,63,25,77,14,56,23,74,4,7,25,77
2020-03-27,700,25,77,4,6,297,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,49,10,5,1012,30,50,26,79,13,56,25,77,5,8,26,79
2020-03-27,800,26,79,4,7,276,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,44,10,6,1013,30,36,27,80,13,55,26,79,5,9,27,80
2020-03-27,900,28,82,5,8,255,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,39,10,6,1013,30,22,28,82,12,54,28,82,6,10,28,82
2020-03-27,1000,28,83,6,9,187,S,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,38,10,6,1013,30,29,28,82,12,54,28,83,7,11,28,82
2020-03-27,1100,29,84,6,10,119,ESE,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,37,10,6,1013,30,36,29,83,12,54,29,84,7,12,29,83
2020-03-27,1200,30,85,7,11,51,NE,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,36,10,6,1013,30,43,29,84,13,55,30,85,8,13,29,84
2020-03-27,1300,29,84,7,12,41,NE,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,39,9,5,1012,30,56,29,83,13,56,29,84,9,15,29,83
2020-03-27,1400,28,82,8,13,31,NNE,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,0.0,42,9,5,1011,30,68,28,82,14,57,28,82,10,16,28,82
2020-03-27,1500,27,81,9,14,21,NNE,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,0.0,45,9,5,1011,30,81,28,82,14,58,27,81,11,18,28,82
2020-03-27,1600,27,80,9,14,32,NNE,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,48,9,5,1011,30,74,27,81,15,58,27,80,11,17,27,81
2020-03-27,1700,26,80,8,13,44,NE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,50,9,5,1011,30,68,27,81,15,59,26,80,10,16,27,81
2020-03-27,1800,26,79,8,13,55,NE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,52,9,5,1011,30,61,27,80,15,60,26,79,10,16,27,80
2020-03-27,1900,25,77,6,10,58,ENE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,55,10,5,1012,30,45,26,79,15,60,25,77,9,14,26,79
2020-03-27,2000,24,75,5,8,61,ENE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,58,10,6,1012,30,28,26,78,15,60,24,75,8,12,26,78
2020-03-27,2100,23,74,4,6,64,ENE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,61,10,6,1013,30,12,25,77,15,60,23,74,7,11,25,77
2020-03-27,2200,23,73,5,8,147,SSE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,57,10,6,1013,30,10,25,76,14,57,23,73,10,16,25,76
2020-03-27,2300,23,73,6,10,230,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,53,10,6,1013,30,8,24,75,13,55,23,73,13,21,24,75
2020-03-28,0,23,73,8,12,313,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,50,10,6,1012,30,7,23,74,12,53,23,73,16,26,23,74
2020-03-28,100,22,71,8,13,316,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,52,10,6,1012,30,6,22,72,11,52,22,71,17,27,22,71
2020-03-28,200,21,70,8,13,318,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,53,10,6,1012,30,5,21,70,11,52,21,70,17,28,21,70
2020-03-28,300,20,68,8,13,321,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,55,10,6,1011,30,4,20,68,11,51,20,68,18,28,20,68
2020-03-28,400,20,68,7,11,297,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,54,10,6,1012,30,5,20,69,11,51,20,68,14,23,20,68
2020-03-28,500,21,69,6,9,272,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,52,10,6,1012,30,5,21,69,10,51,21,69,11,17,21,69
2020-03-28,600,21,70,4,7,248,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,51,10,6,1012,30,5,21,70,10,50,21,70,7,12,21,70
2020-03-28,700,23,73,5,8,192,SSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,45,10,6,1013,30,6,23,73,10,50,23,73,8,12,23,73
2020-03-28,800,25,77,6,9,135,SE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,40,10,6,1013,30,6,25,77,10,50,25,77,8,12,25,77
2020-03-28,900,27,80,6,10,78,ENE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,35,10,6,1014,30,7,27,80,10,49,27,80,8,13,27,80
2020-03-28,1000,29,83,6,10,80,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,31,10,6,1013,30,8,28,82,9,49,29,83,8,12,28,82
2020-03-28,1100,30,87,6,10,81,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,28,10,6,1013,30,10,29,85,9,49,30,87,8,12,29,85
2020-03-28,1200,32,90,6,10,83,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,24,10,6,1012,30,11,31,87,9,48,32,90,7,12,31,87
2020-03-28,1300,33,91,5,8,115,ESE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,23,10,6,1011,30,12,31,88,9,48,33,91,6,9,31,88
2020-03-28,1400,34,92,4,6,146,SE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,22,10,6,1010,30,13,32,89,9,48,34,92,4,7,32,89
2020-03-28,1500,34,94,2,3,177,S,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,21,10,6,1009,30,14,32,90,9,48,34,94,2,4,32,90
2020-03-28,1600,34,92,3,5,228,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,22,10,6,1009,30,13,32,90,9,47,34,92,4,7,32,90
2020-03-28,1700,33,91,4,7,278,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,24,10,6,1009,30,13,32,90,8,47,33,91,6,10,32,90
2020-03-28,1800,32,90,5,8,328,NNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,25,10,6,1009,30,12,32,89,8,47,32,90,9,14,32,89
2020-03-28,1900,32,89,6,9,316,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,27,10,6,1009,30,11,32,89,8,46,32,89,11,17,32,89
2020-03-28,2000,31,87,6,10,304,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,29,10,6,1010,30,11,32,89,7,44,31,87,13,20,32,89
2020-03-28,2100,30,85,7,12,292,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,31,10,6,1011,30,11,32,89,6,43,30,85,15,24,32,89
2020-03-28,2200,27,81,7,11,297,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,31,10,6,1011,30,9,29,84,6,42,27,81,14,22,29,84
2020-03-28,2300,25,77,6,10,303,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,31,10,6,1011,30,7,26,80,5,42,25,77,13,21,26,80
2020-03-29,0,23,73,6,9,308,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,31,10,6,1011,30,5,24,75,5,41,23,73,12,20,24,75
2020-03-29,100,22,72,5,8,304,NW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,33,10,6,1010,30,6,23,74,5,41,22,72,11,18,23,74
2020-03-29,200,22,71,5,7,300,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,34,10,6,1010,30,7,23,73,5,41,22,71,10,15,22,71
2020-03-29,300,21,70,4,6,297,WNW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,36,10,6,1010,30,8,22,72,5,41,21,70,8,13,21,70
2020-03-29,400,21,70,4,6,270,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,36,10,6,1010,30,7,22,72,5,42,21,70,7,12,21,70
2020-03-29,500,22,71,3,6,243,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,36,10,6,1010,30,7,22,71,6,42,22,71,6,10,22,71
2020-03-29,600,22,71,3,5,217,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,36,10,6,1010,30,7,22,71,6,43,22,71,6,9,22,71
2020-03-29,700,24,75,4,6,167,SSE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,32,10,6,1010,30,8,23,74,6,43,24,75,6,10,23,74
2020-03-29,800,26,78,5,8,117,ESE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,28,10,6,1011,30,8,25,77,6,42,26,78,7,11,25,77
2020-03-29,900,28,82,6,9,67,ENE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,25,10,6,1011,30,8,27,80,6,42,28,82,7,12,27,80
2020-03-29,1000,29,85,7,11,85,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,23,10,6,1011,30,9,28,82,6,43,29,85,8,13,28,82
2020-03-29,1100,31,88,8,13,103,ESE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,22,10,6,1010,30,10,29,85,7,44,31,88,9,15,29,85
2020-03-29,1200,33,91,9,15,122,ESE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,21,10,6,1009,30,11,31,88,8,46,33,91,11,17,31,88
2020-03-29,1300,34,92,8,13,144,SE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,20,10,6,1008,30,11,31,89,8,46,34,92,9,15,31,89
2020-03-29,1400,34,93,7,12,167,SSE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,20,10,6,1007,30,11,32,90,8,47,34,93,8,14,32,90
2020-03-29,1500,35,94,6,10,190,S,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,20,10,6,1006,30,11,33,91,9,47,35,94,7,12,33,91
2020-03-29,1600,34,93,6,10,226,SW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,22,10,6,1006,30,19,33,91,8,47,34,93,8,13,33,91
2020-03-29,1700,34,92,6,10,263,W,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,23,10,6,1006,30,27,33,91,8,47,34,92,9,14,33,91
2020-03-29,1800,33,92,6,10,300,WNW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,24,10,6,1007,30,35,33,92,8,47,33,92,9,15,33,92
