#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2019-09-07,0,22,72,17,27,252,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,94,10,6,1002,30,97,25,76,21,70,22,72,24,38,25,76
2019-09-07,100,22,72,16,26,252,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,94,10,6,1002,30,90,25,77,21,70,22,72,24,39,25,77
2019-09-07,200,22,72,16,26,253,WSW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,94,10,6,1002,30,83,25,77,21,70,22,72,25,40,25,77
2019-09-07,300,22,72,16,25,253,WSW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,94,10,6,1002,30,76,25,77,21,70,22,72,25,40,25,77
2019-09-07,400,23,73,16,26,253,WSW,119,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,94,10,6,1002,30,78,25,77,22,71,23,73,25,41,25,77
2019-09-07,500,23,74,16,26,252,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,93,10,6,1002,30,80,25,78,22,71,23,74,26,42,25,78
2019-09-07,600,23,74,17,27,252,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,93,10,6,1003,30,83,26,78,22,72,23,74,26,42,26,78
2019-09-07,700,24,76,17,28,251,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.0,0.0,90,10,6,1003,30,89,27,80,23,73,24,76,26,41,27,80
2019-09-07,800,25,77,18,29,250,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.3,0.0,87,10,6,1003,30,94,28,82,23,73,25,77,25,40,28,82
2019-09-07,900,26,79,18,30,249,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.4,0.0,84,10,6,1003,30,100,29,84,23,74,26,79,24,39,29,84
2019-09-07,1000,26,79,18,29,247,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.2,0.0,83,10,6,1002,30,96,29,85,23,74,26,79,23,38,29,85
2019-09-07,1100,27,80,18,29,246,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.6,0.0,82,10,6,1001,30,92,30,86,23,74,27,80,23,37,30,86
2019-09-07,1200,27,80,18,29,245,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.8,0.0,81,10,6,1001,30,88,30,86,23,74,27,80,22,36,30,86
2019-09-07,1300,26,79,19,30,246,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.4,0.0,84,9,5,1001,30,83,29,84,23,74,26,79,23,38,29,84
2019-09-07,1400,25,78,19,31,247,WSW,356,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0010_heavy_rain_showers.png,Moderate or heavy rain shower,1.4,0.1,87,8,4,1001,30,78,28,83,23,74,25,78,25,39,28,83
