#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2014-01-02,0,18,65,6,9,91,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,55,10,6,1014,30,16,18,65,9,48,18,65,12,19,18,65
2014-01-02,100,18,64,6,9,91,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,55,10,6,1014,30,16,18,64,9,48,18,64,12,19,18,64
2014-01-02,200,17,63,6,9,91,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,56,10,6,1015,30,15,17,63,8,47,17,63,12,19,17,63
2014-01-02,300,17,63,6,9,92,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,56,10,6,1015,30,14,17,63,8,47,17,63,12,19,17,63
2014-01-02,400,18,64,6,10,94,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,53,10,6,1015,30,14,18,64,8,47,18,64,11,18,18,64
2014-01-02,500,19,65,6,10,97,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,50,10,6,1016,30,15,19,65,8,46,19,65,11,17,19,65
2014-01-02,600,19,67,7,11,99,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,48,10,6,1017,30,15,19,67,8,46,19,67,10,17,19,67
2014-01-02,700,22,71,7,11,107,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,44,10,6,1017,30,14,22,71,9,48,22,71,9,15,22,71
2014-01-02,800,24,75,6,10,115,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,39,10,6,1017,30,13,24,75,9,49,24,75,8,13,24,75
2014-01-02,900,27,80,6,10,123,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,35,10,6,1017,30,11,26,79,10,50,27,80,7,12,26,79
2014-01-02,1000,28,82,6,9,122,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,34,10,6,1016,30,15,27,81,10,50,28,82,6,10,27,81
2014-01-02,1100,29,84,5,8,120,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,32,10,6,1014,30,18,28,82,10,50,29,84,6,9,28,82
2014-01-02,1200,30,85,4,7,119,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,30,10,6,1013,30,22,29,83,10,50,30,85,5,8,29,83
2014-01-02,1300,29,84,4,6,111,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,32,10,6,1013,30,29,28,82,10,51,29,84,5,8,28,82
2014-01-02,1400,28,82,3,5,103,ESE,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,35,10,6,1013,30,36,27,81,11,51,28,82,5,8,27,81
2014-01-02,1500,27,80,3,5,95,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,37,10,6,1013,30,44,26,79,11,51,27,80,5,7,26,79
2014-01-02,1600,25,77,3,5,91,E,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,42,10,6,1014,30,33,26,78,11,52,25,77,5,8,26,78
2014-01-02,1700,23,74,3,5,86,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,47,10,6,1014,30,23,25,77,11,52,23,74,6,9,25,77
2014-01-02,1800,22,71,3,5,82,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,51,10,6,1015,30,13,24,76,11,52,22,71,6,10,22,71
2014-01-02,1900,21,70,4,6,89,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,52,10,6,1015,30,14,23,73,11,52,21,70,8,12,21,70
2014-01-02,2000,20,69,4,7,96,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,53,10,6,1015,30,14,21,70,11,51,20,69,9,15,20,69
2014-01-02,2100,20,67,5,8,103,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,54,10,6,1015,30,15,20,67,10,50,20,67,11,17,20,67
2014-01-02,2200,19,67,5,8,104,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,55,10,6,1015,30,16,19,67,10,50,19,67,11,18,19,67
2014-01-02,2300,19,66,5,9,104,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,56,10,6,1015,30,17,19,66,10,50,19,66,11,18,19,66
2014-01-03,0,19,65,5,9,104,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,56,10,6,1015,30,17,19,65,10,50,19,65,11,18,19,65
2014-01-03,100,18,65,5,9,106,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,57,10,6,1015,30,16,18,65,10,49,18,65,11,18,18,65
