#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2016-03-28,0,24,76,4,7,291,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,31,10,6,1012,30,1,25,76,6,44,24,76,9,15,25,76
2016-03-28,100,24,75,4,6,290,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,33,10,6,1012,30,2,24,76,7,44,24,75,8,12,24,76
2016-03-28,200,23,74,3,5,288,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,34,10,6,1012,30,2,24,76,7,44,23,74,6,10,24,76
2016-03-28,300,23,73,2,3,286,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,35,10,6,1012,30,2,24,75,7,44,23,73,4,7,24,75
2016-03-28,400,25,78,2,3,305,NW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,31,10,6,1012,30,1,26,78,6,43,25,78,3,5,26,78
2016-03-28,500,28,82,1,2,325,NW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,26,10,6,1013,30,1,27,81,6,43,28,82,2,4,27,81
2016-03-28,600,31,87,1,2,344,NNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,21,10,6,1013,30,0,29,83,6,42,31,87,1,2,29,83
2016-03-28,700,33,92,2,3,263,W,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,17,10,6,1013,30,0,32,89,4,40,33,92,2,3,32,89
2016-03-28,800,36,97,2,3,182,S,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,14,10,6,1013,30,0,35,95,3,37,36,97,2,4,35,95
2016-03-28,900,39,102,2,4,101,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,10,10,6,1013,30,0,39,101,2,35,39,102,3,5,39,101
2016-03-28,1000,39,102,3,5,148,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,10,10,6,1012,30,0,38,101,1,34,39,102,4,6,38,101
2016-03-28,1100,39,102,4,6,196,SSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,9,10,6,1011,30,0,38,100,1,34,39,102,5,7,38,100
2016-03-28,1200,39,101,5,8,244,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,9,10,6,1010,30,0,38,100,1,33,39,101,5,9,38,100
2016-03-28,1300,38,100,6,9,255,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,10,10,6,1010,30,0,37,98,0,33,38,100,7,11,37,98
2016-03-28,1400,37,98,7,11,267,W,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,10,10,6,1010,30,0,36,96,0,33,37,98,9,14,36,96
2016-03-28,1500,36,97,8,13,278,W,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,11,10,6,1010,30,0,34,94,0,33,36,97,10,16,34,94
2016-03-28,1600,33,92,8,13,287,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,14,10,6,1010,30,0,32,89,2,35,33,92,12,19,32,89
2016-03-28,1700,30,87,8,12,296,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,18,10,6,1011,30,0,29,84,3,37,30,87,14,22,29,84
2016-03-28,1800,28,82,7,12,306,NW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,22,10,6,1011,30,0,26,79,4,39,28,82,16,25,26,79
2016-03-28,1900,27,80,6,10,295,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,24,10,6,1012,30,1,26,78,4,40,27,80,14,22,26,78
2016-03-28,2000,26,79,6,9,284,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,26,10,6,1012,30,1,25,77,5,41,26,79,12,19,25,77
2016-03-28,2100,25,77,5,8,274,W,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,28,10,6,1012,30,2,25,76,6,42,25,77,10,16,25,76
2016-03-28,2200,25,76,4,7,281,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,30,10,6,1012,30,2,25,76,6,43,25,76,9,15,25,76
2016-03-28,2300,24,75,4,7,288,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,32,10,6,1012,30,1,24,76,6,43,24,75,9,14,24,76
2016-03-29,0,24,74,4,6,296,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,33,10,6,1012,30,1,24,76,7,44,24,74,8,13,24,76
2016-03-29,100,23,74,3,6,304,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,33,10,6,1012,30,1,24,75,6,43,23,74,7,12,24,75
2016-03-29,200,23,73,3,5,311,NW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,33,10,6,1012,30,0,24,75,6,42,23,73,6,10,24,75
2016-03-29,300,22,72,3,4,319,NW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,33,10,6,1012,30,0,24,74,5,41,22,72,6,9,24,74
2016-03-29,400,25,77,3,4,321,NW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,27,10,6,1012,30,0,25,77,4,38,25,77,5,8,25,77
