#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2020-09-15,0,22,71,7,11,254,WSW,356,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0026_heavy_rain_showers_night.png,Moderate or heavy rain shower,1.4,0.1,96,9,5,1006,30,89,23,74,21,70,22,71,10,16,22,71
2020-09-15,100,21,70,6,10,254,WSW,356,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0026_heavy_rain_showers_night.png,Moderate or heavy rain shower,0.7,0.0,97,8,4,1006,30,89,23,73,21,69,21,70,10,17,21,70
2020-09-15,200,21,70,6,10,253,WSW,359,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Torrential rain shower,1.8,0.1,97,7,4,1006,30,89,22,71,21,69,21,70,11,17,21,70
2020-09-15,300,21,69,6,10,252,WSW,359,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Torrential rain shower,2.4,0.1,97,6,3,1005,30,89,21,69,20,68,21,69,11,18,21,69
2020-09-15,400,21,70,6,9,255,WSW,359,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0034_cloudy_with_heavy_rain_night.png,Torrential rain shower,1.2,0.0,97,5,2,1006,30,87,21,70,20,69,21,70,11,18,21,70
2020-09-15,500,21,70,6,9,259,WSW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,1.8,0.1,96,4,2,1006,30,85,22,71,20,69,21,70,11,17,21,70
2020-09-15,600,21,70,6,9,262,W,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,2.4,0.1,96,3,1,1006,30,83,22,72,21,69,21,70,11,17,21,70
2020-09-15,700,22,71,6,9,259,W,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,1.2,0.0,95,3,2,1006,30,77,23,73,21,69,22,71,9,15,22,71
2020-09-15,800,22,72,6,9,257,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,94,4,2,1007,30,72,24,75,21,70,22,72,8,14,24,75
2020-09-15,900,23,73,6,9,255,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,93,5,2,1007,30,66,25,77,21,71,23,73,7,12,25,77
2020-09-15,1000,23,74,6,10,262,W,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,91,6,4,1007,30,67,26,78,22,71,23,74,8,13,26,78
2020-09-15,1100,24,74,7,12,270,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,89,8,5,1006,30,68,26,79,22,71,24,74,9,15,26,79
2020-09-15,1200,24,75,8,13,277,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,87,10,6,1006,30,68,27,80,22,71,24,75,10,16,27,80
2020-09-15,1300,25,76,9,15,281,W,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,86,10,6,1005,30,62,27,81,22,72,25,76,11,17,27,81
2020-09-15,1400,25,77,10,16,285,WNW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,85,10,6,1005,30,56,28,82,22,72,25,77,11,18,28,82
2020-09-15,1500,26,78,11,17,289,WNW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,83,10,6,1004,30,50,28,82,23,73,26,78,12,20,28,82
2020-09-15,1600,25,77,10,16,287,WNW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,86,9,5,1004,30,54,28,82,22,72,25,77,12,20,28,82
2020-09-15,1700,25,76,10,16,285,WNW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,88,8,5,1004,30,59,27,81,22,72,25,76,12,20,27,81
2020-09-15,1800,24,75,10,15,284,WNW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,90,7,4,1004,30,63,27,80,22,72,24,75,12,20,27,80
2020-09-15,1900,24,74,9,14,277,W,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,92,6,3,1005,30,71,26,79,22,72,24,74,11,18,26,79
