#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2015-03-20,0,23,74,5,8,68,ENE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,40,10,6,1012,30,6,24,76,9,48,23,74,10,17,24,76
2015-03-20,100,23,73,5,8,73,ENE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,40,10,6,1012,30,6,24,76,8,47,23,73,11,17,24,76
2015-03-20,200,22,72,5,9,77,ENE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,40,10,6,1012,30,7,24,75,8,47,22,72,11,18,24,75
2015-03-20,300,22,72,6,9,82,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,40,10,6,1013,30,7,24,75,8,46,22,72,12,19,24,75
2015-03-20,400,23,74,6,10,82,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,37,10,6,1013,30,6,25,76,8,46,23,74,11,18,25,76
2015-03-20,500,25,77,7,11,82,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,34,10,6,1014,30,5,25,77,8,46,25,77,11,17,25,77
2015-03-20,600,26,79,7,12,81,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,31,10,6,1014,30,4,26,78,8,46,26,79,10,16,26,78
2015-03-20,700,29,83,8,12,88,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,29,10,6,1014,30,4,28,82,8,47,29,83,10,16,28,82
2015-03-20,800,31,88,8,12,95,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,26,10,6,1014,30,4,30,86,9,49,31,88,9,15,30,86
2015-03-20,900,33,92,8,13,101,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,24,10,6,1014,30,4,32,89,10,50,33,92,9,15,32,89
2015-03-20,1000,35,94,6,10,105,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,22,10,6,1013,30,6,33,92,10,50,35,94,7,12,33,92
2015-03-20,1100,36,97,5,8,109,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,20,10,6,1012,30,8,35,94,9,49,36,97,6,9,35,94
2015-03-20,1200,37,99,3,5,112,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,18,10,6,1011,30,10,36,97,9,49,37,99,4,6,36,97
2015-03-20,1300,36,97,3,5,103,ESE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,19,10,6,1011,30,9,35,95,9,49,36,97,4,6,35,95
2015-03-20,1400,35,95,2,4,95,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,21,10,6,1010,30,8,34,93,9,49,35,95,3,5,34,93
2015-03-20,1500,34,94,2,3,86,E,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,22,10,6,1010,30,8,33,91,9,49,34,94,3,5,33,91
2015-03-20,1600,33,91,2,4,159,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,24,10,6,1010,30,8,31,88,9,49,33,91,4,6,31,88
2015-03-20,1700,31,88,3,5,231,SW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,26,10,6,1011,30,8,30,85,9,48,31,88,5,8,30,85
2015-03-20,1800,29,85,3,5,304,WNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0001_sunny.png,Sunny,0.0,0.0,28,10,6,1012,30,8,28,83,9,48,29,85,6,10,28,83
2015-03-20,1900,28,83,3,5,316,NW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,28,10,6,1012,30,8,27,81,8,47,28,83,6,9,27,81
2015-03-20,2000,27,80,3,4,329,NNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,29,10,6,1013,30,8,26,79,7,45,27,80,5,8,26,79
2015-03-20,2100,25,78,2,4,341,NNW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,29,10,6,1013,30,8,25,77,6,43,25,78,5,8,25,77
2015-03-20,2200,25,77,3,5,245,WSW,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,32,10,6,1013,30,7,25,77,7,45,25,77,6,10,25,77
2015-03-20,2300,25,77,4,6,149,SSE,113,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0008_clear_sky_night.png,Clear,0.0,0.0,34,10,6,1013,30,7,25,77,8,47,25,77,8,13,25,77
