#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2020-08-12,0,23,73,18,28,256,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,0.0,92,10,6,1007,30,97,25,77,21,70,23,73,26,42,25,77
2020-08-12,100,22,72,18,28,256,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,92,10,6,1006,30,98,25,77,21,70,22,72,26,42,25,77
2020-08-12,200,22,72,17,28,255,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,92,10,6,1006,30,99,25,76,21,69,22,72,27,43,25,76
2020-08-12,300,22,71,17,28,255,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,92,10,6,1005,30,99,24,76,20,69,22,71,27,44,22,71
2020-08-12,400,22,71,17,28,254,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.0,0.0,92,10,6,1006,30,99,24,76,20,69,22,71,27,43,22,71
2020-08-12,500,22,71,17,27,254,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,91,10,6,1006,30,99,24,76,20,69,22,71,26,42,22,71
2020-08-12,600,22,71,17,27,253,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,91,10,6,1006,30,100,25,76,20,69,22,71,26,42,22,71
2020-08-12,700,22,72,18,29,253,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,90,10,6,1006,30,99,25,76,20,69,22,72,27,43,25,76
2020-08-12,800,22,72,19,30,252,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.1,0.0,89,10,6,1007,30,99,25,77,21,69,22,72,27,44,25,77
2020-08-12,900,23,73,20,32,251,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.1,0.0,88,10,6,1007,30,99,25,77,21,69,23,73,28,45,25,77
2020-08-12,1000,23,74,20,32,252,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.1,0.0,87,10,6,1007,30,99,25,78,21,69,23,74,28,45,25,78
2020-08-12,1100,23,74,20,33,252,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.2,0.0,86,10,6,1007,30,98,26,78,21,70,23,74,28,45,26,78
2020-08-12,1200,24,74,21,33,252,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.2,0.0,85,10,6,1007,30,98,26,78,21,70,24,74,28,45,26,78
2020-08-12,1300,24,74,21,34,253,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.1,0.0,85,10,6,1006,30,99,26,78,21,70,24,74,28,45,26,78
2020-08-12,1400,23,74,21,34,254,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.2,0.0,86,10,6,1006,30,99,26,78,21,70,23,74,28,46,26,78
2020-08-12,1500,23,74,21,34,254,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.3,0.0,86,10,6,1005,30,100,25,78,21,70,23,74,29,46,25,78
2020-08-12,1600,23,74,21,33,255,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.2,0.0,87,10,6,1006,30,100,25,78,21,70,23,74,28,44,25,78
2020-08-12,1700,23,74,20,32,255,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.3,0.0,88,10,6,1006,30,100,25,78,21,70,23,74,27,43,25,78
2020-08-12,1800,23,74,19,31,256,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.4,0.0,89,10,6,1006,30,100,25,78,21,70,23,74,26,41,25,78
2020-08-12,1900,23,73,18,30,256,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,0.0,89,10,6,1006,30,100,25,77,21,70,23,73,24,39,25,77
2020-08-12,2000,23,73,18,29,256,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,90,10,6,1007,30,100,25,77,21,70,23,73,23,37,25,77
2020-08-12,2100,23,73,17,27,256,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,0.0,91,10,6,1007,30,100,25,77,21,70,23,73,22,35,25,77
2020-08-12,2200,22,72,18,29,257,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,91,10,6,1007,30,100,25,77,21,70,22,72,24,38,25,77
2020-08-12,2300,22,72,19,31,259,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,0.0,92,10,6,1007,30,100,25,77,21,70,22,72,26,42,25,77
2020-08-13,0,22,72,20,32,260,W,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.3,0.0,93,10,6,1006,30,100,25,76,21,70,22,72,28,45,25,76
2020-08-13,100,22,71,20,33,260,W,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,93,10,6,1006,30,100,25,76,21,69,22,71,29,47,22,71
2020-08-13,200,22,71,20,33,260,W,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,0.2,0.0,93,10,6,1005,30,100,24,76,20,69,22,71,31,49,22,71
2020-08-13,300,21,71,20,33,261,W,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,0.2,0.0,93,10,6,1004,30,100,24,76,20,68,21,71,32,51,21,71
2020-08-13,400,21,71,20,33,260,W,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,0.1,0.0,92,9,5,1004,30,99,24,76,20,68,21,71,32,51,21,71
2020-08-13,500,21,71,20,32,260,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.3,0.0,92,8,4,1004,30,99,24,76,20,68,21,71,31,51,21,71
2020-08-13,600,22,71,20,32,260,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.4,0.0,92,7,4,1004,30,98,24,76,20,68,22,71,31,50,22,71
2020-08-13,700,22,71,19,31,260,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.2,0.0,92,6,3,1004,30,97,24,76,20,68,22,71,30,48,22,71
2020-08-13,800,22,71,19,30,260,W,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.3,0.0,91,5,3,1005,30,97,25,76,20,69,22,71,28,45,22,71
2020-08-13,900,22,72,18,30,260,W,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.4,0.0,91,4,2,1005,30,96,25,76,20,69,22,72,27,43,25,76
2020-08-13,1000,22,72,18,30,259,WSW,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.2,0.0,90,6,3,1005,30,97,25,76,20,69,22,72,27,43,25,76
2020-08-13,1100,22,72,18,30,257,WSW,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.4,0.0,90,7,4,1005,30,98,25,76,21,69,22,72,27,43,25,76
2020-08-13,1200,22,72,18,30,256,WSW,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.5,0.0,90,9,5,1004,30,99,25,76,21,69,22,72,26,42,25,76
2020-08-13,1300,22,72,19,30,256,WSW,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.3,0.0,90,9,5,1004,30,99,25,77,21,69,22,72,26,42,25,77
2020-08-13,1400,22,72,19,31,257,WSW,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.6,0.0,91,9,5,1003,30,98,25,77,21,69,22,72,26,42,25,77
2020-08-13,1500,22,72,19,31,257,WSW,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.8,0.0,91,9,5,1003,30,98,25,77,21,69,22,72,26,42,25,77
