#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2016-08-11,0,21,70,7,11,240,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,97,10,6,1006,30,89,24,76,21,69,21,70,11,17,21,70
2016-08-11,100,21,71,6,10,242,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,96,10,6,1007,30,93,24,76,21,69,21,71,10,16,21,71
2016-08-11,200,22,71,6,10,244,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.3,0.0,96,10,6,1007,30,96,24,76,21,69,22,71,10,15,22,71
2016-08-11,300,22,71,6,9,247,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.4,0.0,95,10,6,1007,30,100,24,76,21,69,22,71,9,14,22,71
2016-08-11,400,22,71,6,10,243,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,0.0,95,10,6,1007,30,100,24,76,21,70,22,71,9,15,22,71
2016-08-11,500,22,71,6,10,239,WSW,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,0.3,0.0,95,9,5,1008,30,100,25,76,21,70,22,71,9,15,22,71
2016-08-11,600,22,72,6,10,235,SW,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,0.4,0.0,95,9,5,1008,30,100,25,76,21,70,22,72,10,16,25,76
2016-08-11,700,23,73,8,13,236,WSW,296,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,0.2,0.0,93,9,5,1008,30,95,25,77,21,70,23,73,11,17,25,77
2016-08-11,800,23,73,10,16,238,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.7,0.0,91,10,6,1008,30,90,25,78,22,71,23,73,12,19,25,78
2016-08-11,900,24,74,11,18,239,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.9,0.0,89,10,6,1009,30,84,26,78,22,71,24,74,13,21,26,78
2016-08-11,1000,24,76,12,19,242,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.5,0.0,86,10,6,1008,30,83,27,80,22,71,24,76,14,22,27,80
2016-08-11,1100,25,77,12,20,245,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.1,0.0,83,10,6,1008,30,82,28,82,22,72,25,77,14,23,28,82
2016-08-11,1200,26,79,13,20,247,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.1,0.0,80,10,6,1007,30,80,28,83,22,72,26,79,15,23,28,83
2016-08-11,1300,25,77,11,18,249,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.1,0.0,82,7,4,1007,30,85,28,82,22,71,25,77,14,23,28,82
2016-08-11,1400,25,76,10,17,251,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.2,0.0,84,5,2,1007,30,90,27,80,22,71,25,76,14,22,27,80
2016-08-11,1500,24,75,9,15,253,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.2,0.0,87,2,1,1007,30,96,26,79,22,71,24,75,13,21,26,79
2016-08-11,1600,24,74,9,15,251,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.1,0.0,88,5,2,1007,30,93,26,78,21,71,24,74,13,22,26,78
2016-08-11,1700,23,73,9,15,250,WSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,90,7,4,1008,30,91,25,78,21,70,23,73,14,22,25,78
2016-08-11,1800,23,73,9,15,248,WSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,92,10,6,1008,30,88,25,77,21,70,23,73,14,23,25,77
2016-08-11,1900,22,72,8,13,247,WSW,122,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,92,7,4,1008,30,92,25,77,21,70,22,72,13,21,25,77
2016-08-11,2000,22,72,8,12,247,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,92,5,2,1008,30,95,25,77,21,70,22,72,11,18,25,77
2016-08-11,2100,22,72,7,11,246,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.2,0.0,93,2,1,1009,30,99,25,77,21,70,22,72,10,16,25,77
2016-08-11,2200,22,72,7,11,244,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,93,2,1,1008,30,97,25,76,21,70,22,72,11,17,25,76
2016-08-11,2300,22,71,7,12,242,WSW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,94,2,1,1008,30,95,25,76,21,70,22,71,11,18,22,71
2016-08-12,0,22,71,7,12,240,WSW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,95,2,1,1008,30,93,24,76,21,70,22,71,11,18,22,71
2016-08-12,100,22,71,7,11,244,WSW,143,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0006_mist.png,Mist,0.0,0.0,95,2,1,1008,30,93,24,76,21,70,22,71,10,16,22,71
2016-08-12,200,22,71,6,9,248,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,95,2,1,1008,30,94,24,76,21,70,22,71,9,14,22,71
2016-08-12,300,22,71,5,8,252,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.2,0.0,95,2,1,1008,30,94,24,76,21,70,22,71,8,13,22,71
2016-08-12,400,22,72,7,11,252,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,93,2,1,1008,30,96,25,76,21,70,22,72,10,15,25,76
2016-08-12,500,23,73,8,13,252,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,92,2,1,1008,30,98,25,77,21,70,23,73,11,18,25,77
2016-08-12,600,23,73,10,16,252,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,90,2,1,1009,30,100,25,77,21,70,23,73,13,21,25,77
2016-08-12,700,23,74,9,15,252,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.0,0.0,88,2,1,1009,30,100,26,78,21,70,23,74,12,20,26,78
2016-08-12,800,24,75,9,15,253,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.2,0.0,87,2,1,1009,30,100,26,79,22,71,24,75,11,18,26,79
2016-08-12,900,24,76,9,14,254,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.3,0.0,85,2,1,1009,30,100,27,80,22,71,24,76,11,17,27,80
2016-08-12,1000,25,77,10,16,256,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.1,0.0,83,5,2,1008,30,96,27,81,22,71,25,77,12,19,27,81
2016-08-12,1100,26,78,11,17,259,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.2,0.0,81,7,4,1008,30,93,28,82,22,72,26,78,13,21,28,82
2016-08-12,1200,26,79,12,19,261,W,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.3,0.0,79,10,6,1007,30,89,29,83,22,72,26,79,14,23,29,83
2016-08-12,1300,25,77,11,17,263,W,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.1,0.0,82,10,6,1007,30,93,28,82,22,71,25,77,13,22,28,82
2016-08-12,1400,24,76,9,15,265,W,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.3,0.0,85,10,6,1007,30,96,27,80,22,71,24,76,12,20,27,80
2016-08-12,1500,24,74,8,13,267,W,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.4,0.0,89,10,6,1007,30,100,26,78,22,71,24,74,11,18,26,78
2016-08-12,1600,23,74,8,13,265,W,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.2,0.0,90,7,4,1007,30,99,26,78,22,71,23,74,12,19,26,78
2016-08-12,1700,23,74,9,14,263,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.1,0.0,91,5,2,1007,30,98,25,78,22,71,23,74,12,20,25,78
2016-08-12,1800,23,73,9,14,261,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.1,0.0,93,2,1,1008,30,97,25,77,22,71,23,73,13,21,25,77
2016-08-12,1900,23,73,8,13,262,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.0,0.0,93,2,1,1008,30,98,25,77,21,71,23,73,12,19,25,77
2016-08-12,2000,23,73,7,11,263,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,93,2,1,1008,30,99,25,77,21,71,23,73,10,17,25,77
2016-08-12,2100,23,73,6,10,264,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.2,0.0,93,2,1,1008,30,100,25,77,21,71,23,73,9,15,25,77
2016-08-12,2200,23,73,6,10,262,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,93,2,1,1008,30,100,25,77,21,70,23,73,10,15,25,77
2016-08-12,2300,22,72,7,11,261,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,94,2,1,1007,30,100,25,77,21,70,22,72,10,16,25,77
2016-08-13,0,22,72,7,11,259,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,94,2,1,1007,30,100,25,77,21,70,22,72,10,16,25,77
2016-08-13,100,22,72,7,11,259,WSW,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.0,0.0,94,2,1,1007,30,97,25,77,21,70,22,72,10,16,25,77
2016-08-13,200,22,72,7,11,259,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,94,2,1,1007,30,95,25,76,21,70,22,72,10,16,25,76
2016-08-13,300,22,72,6,10,260,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.2,0.0,94,2,1,1007,30,92,25,76,21,70,22,72,10,16,25,76
2016-08-13,400,22,72,8,12,261,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,92,2,1,1007,30,92,25,77,21,70,22,72,11,18,25,77
2016-08-13,500,23,73,9,14,262,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,91,2,1,1007,30,92,25,77,21,70,23,73,12,19,25,77
2016-08-13,600,23,74,10,15,263,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,89,2,1,1008,30,93,25,78,21,71,23,74,13,21,25,78
2016-08-13,700,23,74,10,16,263,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light drizzle,0.1,0.0,89,2,1,1008,30,95,26,78,21,71,23,74,13,20,26,78
2016-08-13,800,24,75,10,17,262,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.2,0.0,88,2,1,1008,30,97,26,79,22,71,24,75,13,20,26,79
2016-08-13,900,24,75,11,17,262,W,266,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light drizzle,0.3,0.0,87,2,1,1008,30,99,26,79,22,71,24,75,12,20,26,79
