#date,time,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
2021-06-14,0,24,74,12,19,243,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,89,10,6,1005,30,99,26,78,22,71,24,74,16,25,26,78
2021-06-14,100,23,74,12,19,244,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,89,10,6,1005,30,97,25,78,21,70,23,74,16,26,25,78
2021-06-14,200,23,73,11,18,245,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,90,10,6,1004,30,96,25,77,21,70,23,73,16,26,25,77
2021-06-14,300,23,73,11,18,246,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,90,10,6,1004,30,95,25,77,21,70,23,73,16,26,25,77
2021-06-14,400,23,73,11,18,246,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,87,10,6,1004,30,86,25,77,21,69,23,73,16,26,25,77
2021-06-14,500,23,74,11,18,246,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,85,10,6,1004,30,77,25,78,21,69,23,74,16,26,25,78
2021-06-14,600,24,74,12,19,246,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,83,10,6,1004,30,67,26,78,20,69,24,74,16,26,26,78
2021-06-14,700,24,76,12,20,248,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,78,10,6,1004,30,56,26,80,20,68,24,76,16,26,26,80
2021-06-14,800,25,78,13,20,251,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,74,10,6,1004,30,45,27,81,20,68,25,78,16,26,27,81
2021-06-14,900,26,79,13,21,253,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,70,10,6,1005,30,34,28,83,20,68,26,79,16,26,28,83
2021-06-14,1000,27,81,14,22,255,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,66,10,6,1004,30,41,29,84,20,68,27,81,17,27,29,84
2021-06-14,1100,28,83,14,23,257,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,62,10,6,1003,30,47,30,86,20,68,28,83,17,27,30,86
2021-06-14,1200,29,84,15,24,259,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,58,10,6,1003,30,54,31,88,20,68,29,84,17,28,31,88
2021-06-14,1300,29,84,15,25,257,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,58,10,6,1002,30,65,31,88,20,68,29,84,18,29,31,88
2021-06-14,1400,29,84,16,25,256,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.0,0.0,59,10,6,1002,30,76,31,88,20,68,29,84,18,29,31,88
2021-06-14,1500,29,84,16,26,255,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.0,0.0,59,10,6,1001,30,87,31,88,20,68,29,84,19,30,31,88
2021-06-14,1600,28,83,16,26,251,WSW,353,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Light rain shower,0.0,0.0,64,10,6,1002,30,83,30,87,21,69,28,83,19,30,30,87
2021-06-14,1700,27,81,16,26,247,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,68,10,6,1002,30,79,30,86,21,70,27,81,19,30,30,86
2021-06-14,1800,27,80,16,26,242,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,73,10,6,1002,30,75,29,84,21,70,27,80,19,31,29,84
2021-06-14,1900,26,79,16,25,242,WSW,116,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,76,10,6,1002,30,74,28,83,21,71,26,79,18,29,28,83
2021-06-14,2000,25,78,15,24,242,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,80,10,6,1003,30,73,28,82,22,71,25,78,18,28,28,82
2021-06-14,2100,25,76,14,23,242,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,84,10,6,1003,30,72,27,80,22,71,25,76,17,27,27,80
2021-06-14,2200,24,76,14,23,243,WSW,176,http://cdn.worldweatheronline.com/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,85,10,6,1003,30,78,27,80,22,71,24,76,17,27,27,80
